frame,health,ref_x,ref_y,ref_z,droid_x,droid_y,droid_z,est_x,est_y,est_z,err_2d
246,1,59.2388,-0.4711,0.1911,-0.462311,1.188233,0.03244,59.2388,-0.4711,0.1911,0.0
247,1,59.5154,-0.297,0.1926,-0.462311,1.188233,0.03244,59.5154,-0.297,0.1926,0.0
248,1,59.7894,-0.1211,0.1941,-0.462311,1.188233,0.03244,59.7894,-0.1211,0.1941,0.0
249,1,60.0607,0.0565,0.1955,-0.490635,1.195037,0.032506,60.0607,0.0565,0.1955,0.0
250,1,60.3294,0.2357,0.1969,-0.490635,1.195037,0.032506,60.3294,0.2357,0.1969,0.0
251,1,60.596,0.4177,0.1982,-0.490635,1.195037,0.032506,60.596,0.4177,0.1982,0.0
252,1,60.8606,0.6023,0.1995,-0.516339,1.199866,0.029936,60.8606,0.6023,0.1995,0.0
253,1,61.1228,0.7898,0.2006,-0.516339,1.199866,0.029936,61.1228,0.7898,0.2006,0.0
254,1,61.3828,0.9788,0.2017,-0.516339,1.199866,0.029936,61.3828,0.9788,0.2017,0.0
255,1,61.6404,1.1693,0.2028,-0.547309,1.205295,0.030401,61.6404,1.1693,0.2028,0.0
256,1,61.8955,1.3609,0.2037,-0.547309,1.205295,0.030401,61.8955,1.3609,0.2037,0.0
257,1,62.1488,1.5546,0.2046,-0.547309,1.205295,0.030401,62.1488,1.5546,0.2046,0.0
258,1,62.4003,1.7503,0.2053,-0.578903,1.21625,0.037399,62.4003,1.7503,0.2053,0.0
259,1,62.6499,1.948,0.206,-0.578903,1.21625,0.037399,62.6499,1.948,0.206,0.0
260,1,62.8973,2.1475,0.2066,-0.578903,1.21625,0.037399,62.8973,2.1475,0.2066,0.0
261,1,63.1426,2.3487,0.2072,-0.60912,1.213914,0.031728,63.1426,2.3487,0.2072,0.0
262,1,63.3858,2.5515,0.2077,-0.60912,1.213914,0.031728,63.3858,2.5515,0.2077,0.0
263,1,63.6259,2.7548,0.208,-0.60912,1.213914,0.031728,63.6259,2.7548,0.208,0.0
264,1,63.8629,2.9585,0.2083,-0.644679,1.215756,0.033118,63.8629,2.9585,0.2083,0.0
265,1,64.0966,3.1627,0.2085,-0.644679,1.215756,0.033118,64.0966,3.1627,0.2085,0.0
266,1,64.3269,3.3697,0.2086,-0.644679,1.215756,0.033118,64.3269,3.3697,0.2086,0.0
267,1,64.5538,3.5792,0.2087,-0.680255,1.214424,0.033179,64.5538,3.5792,0.2087,0.0
268,1,64.7773,3.7914,0.2087,-0.680255,1.214424,0.033179,64.7773,3.7914,0.2087,0.0
269,1,64.999,4.004,0.2086,-0.680255,1.214424,0.033179,64.999,4.004,0.2086,0.0
270,1,65.219,4.217,0.2086,-0.714226,1.212421,0.033348,65.219,4.217,0.2086,0.0
271,1,65.4373,4.4302,0.2085,-0.714226,1.212421,0.033348,65.4373,4.4302,0.2085,0.0
272,1,65.6531,4.6447,0.2084,-0.714226,1.212421,0.033348,65.6531,4.6447,0.2084,0.0
273,1,65.8665,4.8606,0.2083,-0.75027,1.208804,0.033854,65.8665,4.8606,0.2083,0.0
274,1,66.0775,5.078,0.2081,-0.75027,1.208804,0.033854,66.0775,5.078,0.2081,0.0
275,1,66.2851,5.298,0.2079,-0.75027,1.208804,0.033854,66.2851,5.298,0.2079,0.0
276,1,66.4893,5.5203,0.2077,-0.787165,1.204931,0.035983,66.4893,5.5203,0.2077,0.0
277,1,66.69,5.7448,0.2074,-0.787165,1.204931,0.035983,66.69,5.7448,0.2074,0.0
278,1,66.888,5.9702,0.2071,-0.787165,1.204931,0.035983,66.888,5.9702,0.2071,0.0
279,1,67.0831,6.1967,0.2066,-0.822461,1.199527,0.037643,67.0831,6.1967,0.2066,0.0
280,1,67.2751,6.4242,0.2062,-0.822461,1.199527,0.037643,67.2751,6.4242,0.2062,0.0
281,1,67.4632,6.6526,0.2056,-0.822461,1.199527,0.037643,67.4632,6.6526,0.2056,0.0
282,1,67.6474,6.882,0.2049,-0.860011,1.193264,0.040369,67.6474,6.882,0.2049,0.0
283,1,67.828,7.1122,0.2042,-0.860011,1.193264,0.040369,67.828,7.1122,0.2042,0.0
284,1,68.0064,7.3432,0.2034,-0.860011,1.193264,0.040369,68.0064,7.3432,0.2034,0.0
285,1,68.1826,7.575,0.2026,-0.894212,1.181061,0.036837,68.1826,7.575,0.2026,0.0
286,1,68.3564,7.8073,0.2017,-0.894212,1.181061,0.036837,68.3564,7.8073,0.2017,0.0
287,1,68.527,8.0423,0.2007,-0.894212,1.181061,0.036837,68.527,8.0423,0.2007,0.0
288,1,68.6946,8.2798,0.1996,-0.927477,1.166606,0.032644,68.6946,8.2798,0.1996,0.0
289,1,68.8592,8.5197,0.1984,-0.927477,1.166606,0.032644,68.8592,8.5197,0.1984,0.0
290,1,69.021,8.7597,0.1972,-0.927477,1.166606,0.032644,69.021,8.7597,0.1972,0.0
291,1,69.1797,8.9996,0.1958,-0.962507,1.154234,0.033816,69.1797,8.9996,0.1958,0.0
292,1,69.3353,9.2394,0.1943,-0.962507,1.154234,0.033816,69.3353,9.2394,0.1943,0.0
293,1,69.4887,9.4799,0.1928,-0.962507,1.154234,0.033816,69.4887,9.4799,0.1928,0.0
294,1,69.64,9.7213,0.1912,-0.995937,1.14119,0.034049,69.64,9.7213,0.1912,0.0
295,1,69.7895,9.9636,0.1895,-0.995937,1.14119,0.034049,69.7895,9.9636,0.1895,0.0
296,1,69.9354,10.2067,0.1877,-0.995937,1.14119,0.034049,69.9354,10.2067,0.1877,0.0
297,1,70.0779,10.4507,0.1858,-1.027011,1.128697,0.033618,70.0779,10.4507,0.1858,0.0
298,1,70.2167,10.6956,0.1839,-1.027011,1.128697,0.033618,70.2167,10.6956,0.1839,0.0
299,1,70.3535,10.9414,0.1819,-1.027011,1.128697,0.033618,70.3535,10.9414,0.1819,0.0
300,1,70.4885,11.188,0.1798,-1.060885,1.113716,0.034197,70.4885,11.188,0.1798,0.0
301,1,70.6215,11.4354,0.1777,-1.060885,1.113716,0.034197,70.6215,11.4354,0.1777,0.0
302,1,70.7511,11.6835,0.1755,-1.060885,1.113716,0.034197,70.7511,11.6835,0.1755,0.0
303,1,70.8774,11.9325,0.1734,-1.092305,1.096864,0.033731,70.8774,11.9325,0.1734,0.0
304,1,71.0005,12.182,0.1711,-1.092305,1.096864,0.033731,71.0005,12.182,0.1711,0.0
305,1,71.1214,12.4322,0.1689,-1.092305,1.096864,0.033731,71.1214,12.4322,0.1689,0.0
306,1,71.2401,12.683,0.1666,-1.124893,1.080125,0.035284,71.2401,12.683,0.1666,0.0
307,1,71.3566,12.9342,0.1643,-1.124893,1.080125,0.035284,71.3566,12.9342,0.1643,0.0
308,1,71.4709,13.1857,0.162,-1.124893,1.080125,0.035284,71.4709,13.1857,0.162,0.0
309,1,71.5828,13.4376,0.1597,-1.155401,1.060993,0.034458,71.5828,13.4376,0.1597,0.0
310,1,71.6922,13.6896,0.1574,-1.155401,1.060993,0.034458,71.6922,13.6896,0.1574,0.0
311,1,71.7982,13.9417,0.1551,-1.155401,1.060993,0.034458,71.7982,13.9417,0.1551,0.0
312,1,71.9008,14.1937,0.1528,-1.1843,1.042239,0.033888,71.9008,14.1937,0.1528,0.0
313,1,72.0002,14.4455,0.1506,-1.1843,1.042239,0.033888,72.0002,14.4455,0.1506,0.0
314,1,72.0972,14.6972,0.1484,-1.1843,1.042239,0.033888,72.0972,14.6972,0.1484,0.0
315,1,72.1917,14.949,0.1462,-1.21187,1.022627,0.032526,72.1917,14.949,0.1462,0.0
316,1,72.2839,15.2013,0.144,-1.21187,1.022627,0.032526,72.2839,15.2013,0.144,0.0
317,1,72.3737,15.4541,0.1418,-1.21187,1.022627,0.032526,72.3737,15.4541,0.1418,0.0
318,1,72.4613,15.7072,0.1397,-1.241464,1.002569,0.034552,72.4613,15.7072,0.1397,0.0
319,1,72.5467,15.9604,0.1376,-1.241464,1.002569,0.034552,72.5467,15.9604,0.1376,0.0
320,1,72.6291,16.2148,0.1356,-1.241464,1.002569,0.034552,72.6291,16.2148,0.1356,0.0
321,1,72.7087,16.4703,0.1336,-1.273445,0.979142,0.035968,72.7087,16.4703,0.1336,0.0
322,1,72.7853,16.7271,0.1317,-1.273445,0.979142,0.035968,72.7853,16.7271,0.1317,0.0
323,1,72.8592,16.985,0.1298,-1.273445,0.979142,0.035968,72.8592,16.985,0.1298,0.0
324,1,72.9302,17.2442,0.128,-1.301315,0.95895,0.039009,72.9302,17.2442,0.128,0.0
325,1,72.9987,17.5047,0.1263,-1.301315,0.95895,0.039009,72.9987,17.5047,0.1263,0.0
326,1,73.0646,17.7652,0.1247,-1.301315,0.95895,0.039009,73.0646,17.7652,0.1247,0.0
327,1,73.1282,18.0257,0.1232,-1.332414,0.935167,0.042997,73.1282,18.0257,0.1232,0.0
328,1,73.1896,18.2859,0.1219,-1.332414,0.935167,0.042997,73.1896,18.2859,0.1219,0.0
329,1,73.249,18.5457,0.1206,-1.332414,0.935167,0.042997,73.249,18.5457,0.1206,0.0
330,1,73.3061,18.8055,0.1194,-1.354752,0.910654,0.039861,73.3061,18.8055,0.1194,0.0
331,1,73.3609,19.0653,0.1184,-1.354752,0.910654,0.039861,73.3609,19.0653,0.1184,0.0
332,1,73.4136,19.3264,0.1175,-1.354752,0.910654,0.039861,73.4136,19.3264,0.1175,0.0
333,1,73.4645,19.5888,0.1167,-1.378627,0.888272,0.040422,73.4645,19.5888,0.1167,0.0
334,1,73.5138,19.8524,0.1161,-1.378627,0.888272,0.040422,73.5138,19.8524,0.1161,0.0
335,1,73.561,20.1171,0.1155,-1.378627,0.888272,0.040422,73.561,20.1171,0.1155,0.0
336,1,73.6058,20.3831,0.115,-1.395127,0.873133,0.040403,73.6058,20.3831,0.115,0.0
337,1,73.6483,20.6502,0.1145,-1.395127,0.873133,0.040403,73.6483,20.6502,0.1145,0.0
338,1,73.6892,20.9162,0.1142,-1.395127,0.873133,0.040403,73.6892,20.9162,0.1142,0.0
339,1,73.7286,21.1811,0.1138,-1.415709,0.86126,0.044498,73.7286,21.1811,0.1138,0.0
340,1,73.7668,21.4448,0.1136,-1.415709,0.86126,0.044498,73.7668,21.4448,0.1136,0.0
341,1,73.8037,21.7085,0.1134,-1.415709,0.86126,0.044498,73.8037,21.7085,0.1134,0.0
342,1,73.8392,21.9723,0.1133,-1.429705,0.850384,0.044925,73.8392,21.9723,0.1133,0.0
343,1,73.8732,22.2363,0.1132,-1.429705,0.850384,0.044925,73.8732,22.2363,0.1132,0.0
344,1,73.9049,22.5016,0.1132,-1.429705,0.850384,0.044925,73.9049,22.5016,0.1132,0.0
345,1,73.9343,22.7682,0.1133,-1.445214,0.837565,0.044352,73.9343,22.7682,0.1133,0.0
346,1,73.9616,23.0358,0.1134,-1.445214,0.837565,0.044352,73.9616,23.0358,0.1134,0.0
347,1,73.9877,23.3034,0.1135,-1.445214,0.837565,0.044352,73.9877,23.3034,0.1135,0.0
348,1,74.0127,23.5712,0.1138,-1.461811,0.826536,0.04752,74.0127,23.5712,0.1138,0.0
349,1,74.0364,23.8392,0.114,-1.461811,0.826536,0.04752,74.0364,23.8392,0.114,0.0
350,1,74.0581,24.1075,0.1143,-1.461811,0.826536,0.04752,74.0581,24.1075,0.1143,0.0
351,1,74.0777,24.3762,0.1147,-1.474229,0.817694,0.047841,74.0777,24.3762,0.1147,0.0
352,1,74.0952,24.6453,0.115,-1.474229,0.817694,0.047841,74.0952,24.6453,0.115,0.0
353,1,74.1113,24.916,0.1153,-1.474229,0.817694,0.047841,74.1113,24.916,0.1153,0.0
354,1,74.1262,25.188,0.1156,-1.485745,0.81084,0.048162,74.1262,25.188,0.1156,0.0
355,1,74.1401,25.4612,0.1159,-1.485745,0.81084,0.048162,74.1401,25.4612,0.1159,0.0
356,1,74.1523,25.7345,0.1161,-1.485745,0.81084,0.048162,74.1523,25.7345,0.1161,0.0
357,1,74.1628,26.0079,0.1162,-1.499479,0.804003,0.051466,74.1628,26.0079,0.1162,0.0
358,1,74.1717,26.2815,0.1163,-1.499479,0.804003,0.051466,74.1717,26.2815,0.1163,0.0
359,1,74.1789,26.5563,0.1164,-1.499479,0.804003,0.051466,74.1789,26.5563,0.1164,0.0
360,1,74.1842,26.8321,0.1163,-1.512904,0.791988,0.050945,74.1842,26.8321,0.1163,0.0
361,1,74.1874,27.1087,0.1163,-1.512904,0.791988,0.050945,74.1874,27.1087,0.1163,0.0
362,1,74.1885,27.3851,0.1161,-1.512904,0.791988,0.050945,74.1885,27.3851,0.1161,0.0
363,1,74.1876,27.6611,0.1158,-1.526133,0.779023,0.050339,74.1876,27.6611,0.1158,0.0
364,1,74.1849,27.9369,0.1155,-1.526133,0.779023,0.050339,74.1849,27.9369,0.1155,0.0
365,1,74.1804,28.2146,0.1151,-1.526133,0.779023,0.050339,74.1804,28.2146,0.1151,0.0
366,1,74.1741,28.4942,0.1147,-1.541013,0.761377,0.049784,74.1741,28.4942,0.1147,0.0
367,1,74.1659,28.7758,0.1142,-1.541013,0.761377,0.049784,74.1659,28.7758,0.1142,0.0
368,1,74.1556,29.0573,0.1136,-1.541013,0.761377,0.049784,74.1556,29.0573,0.1136,0.0
369,1,74.1433,29.3386,0.113,-1.555707,0.747113,0.050712,74.1433,29.3386,0.113,0.0
370,1,74.129,29.6198,0.1123,-1.555707,0.747113,0.050712,74.129,29.6198,0.1123,0.0
371,1,74.1132,29.9019,0.1116,-1.555707,0.747113,0.050712,74.1132,29.9019,0.1116,0.0
372,1,74.096,30.1846,0.1109,-1.570276,0.72854,0.050052,74.096,30.1846,0.1109,0.0
373,1,74.0772,30.4679,0.1102,-1.570276,0.72854,0.050052,74.0772,30.4679,0.1102,0.0
374,1,74.0567,30.7514,0.1095,-1.570276,0.72854,0.050052,74.0567,30.7514,0.1095,0.0
375,1,74.0344,31.035,0.1088,-1.585813,0.706179,0.048036,74.0344,31.035,0.1088,0.0
376,1,74.0102,31.3184,0.1082,-1.585813,0.706179,0.048036,74.0102,31.3184,0.1082,0.0
377,1,73.9843,31.6016,0.1075,-1.585813,0.706179,0.048036,73.9843,31.6016,0.1075,0.0
378,1,73.9565,31.8842,0.1068,-1.602265,0.684374,0.050163,73.9565,31.8842,0.1068,0.0
379,1,73.9269,32.1661,0.1061,-1.602265,0.684374,0.050163,73.9269,32.1661,0.1061,0.0
380,1,73.8946,32.4482,0.1054,-1.602265,0.684374,0.050163,73.8946,32.4482,0.1054,0.0
381,1,73.8596,32.7306,0.1047,-1.616571,0.659585,0.048137,73.8596,32.7306,0.1047,0.0
382,1,73.8218,33.0134,0.104,-1.616571,0.659585,0.048137,73.8218,33.0134,0.104,0.0
383,1,73.7821,33.2953,0.1033,-1.616571,0.659585,0.048137,73.7821,33.2953,0.1033,0.0
384,1,73.7405,33.5762,0.1025,-1.632321,0.634701,0.048804,73.7405,33.5762,0.1025,0.0
385,1,73.6973,33.8559,0.1018,-1.632321,0.634701,0.048804,73.6973,33.8559,0.1018,0.0
386,1,73.6525,34.1333,0.1011,-1.632321,0.634701,0.048804,73.6525,34.1333,0.1011,0.0
387,1,73.606,34.4083,0.1004,-1.646864,0.607413,0.047549,73.606,34.4083,0.1004,0.0
388,1,73.5577,34.681,0.0996,-1.646864,0.607413,0.047549,73.5577,34.681,0.0996,0.0
389,1,73.5075,34.9536,0.099,-1.646864,0.607413,0.047549,73.5075,34.9536,0.099,0.0
390,1,73.4554,35.2261,0.0983,-1.662183,0.586192,0.051539,73.4554,35.2261,0.0983,0.0
391,1,73.4015,35.4986,0.0977,-1.662183,0.586192,0.051539,73.4015,35.4986,0.0977,0.0
392,1,73.3447,35.772,0.0972,-1.662183,0.586192,0.051539,73.3447,35.772,0.0972,0.0
393,1,73.285,36.0462,0.0966,-1.671916,0.559125,0.045688,73.285,36.0462,0.0966,0.0
394,1,73.2224,36.3211,0.0961,-1.671916,0.559125,0.045688,73.2224,36.3211,0.0961,0.0
395,1,73.1575,36.5943,0.0956,-1.671916,0.559125,0.045688,73.1575,36.5943,0.0956,0.0
396,1,73.0905,36.8658,0.0952,-1.685947,0.536502,0.049293,73.0905,36.8658,0.0952,0.0
397,1,73.0216,37.1354,0.0947,-1.685947,0.536502,0.049293,73.0216,37.1354,0.0947,0.0
398,1,72.95,37.4041,0.0944,-1.685947,0.536502,0.049293,72.95,37.4041,0.0944,0.0
399,1,72.8756,37.6722,0.0941,-1.698461,0.512941,0.050811,72.8756,37.6722,0.0941,0.0
400,1,72.7986,37.9395,0.0938,-1.698461,0.512941,0.050811,72.7986,37.9395,0.0938,0.0
401,1,72.7197,38.2064,0.0936,-1.698461,0.512941,0.050811,72.7197,38.2064,0.0936,0.0
402,1,72.6388,38.4729,0.0934,-1.70887,0.488137,0.049522,72.6388,38.4729,0.0934,0.0
403,1,72.5558,38.7392,0.0932,-1.70887,0.488137,0.049522,72.5558,38.7392,0.0932,0.0
404,1,72.4701,39.0041,0.093,-1.70887,0.488137,0.049522,72.4701,39.0041,0.093,0.0
405,1,72.3816,39.2676,0.0929,-1.715229,0.465955,0.046209,72.3816,39.2676,0.0929,0.0
406,1,72.2907,39.5296,0.0928,-1.715229,0.465955,0.046209,72.2907,39.5296,0.0928,0.0
407,1,72.1981,39.7923,0.0928,-1.715229,0.465955,0.046209,72.1981,39.7923,0.0928,0.0
408,1,72.104,40.0556,0.0929,-1.727113,0.442781,0.050266,72.104,40.0556,0.0929,0.0
409,1,72.0085,40.3194,0.093,-1.727113,0.442781,0.050266,72.0085,40.3194,0.093,0.0
410,1,71.9106,40.5815,0.0931,-1.727113,0.442781,0.050266,71.9106,40.5815,0.0931,0.0
411,1,71.8104,40.842,0.0934,-1.735546,0.416981,0.048413,71.8104,40.842,0.0934,0.0
412,1,71.7078,41.1007,0.0937,-1.735546,0.416981,0.048413,71.7078,41.1007,0.0937,0.0
413,1,71.6038,41.3588,0.094,-1.735546,0.416981,0.048413,71.6038,41.3588,0.094,0.0
414,1,71.4984,41.6166,0.0945,-1.743676,0.393395,0.04831,71.4984,41.6166,0.0945,0.0
415,1,71.392,41.8743,0.095,-1.743676,0.393395,0.04831,71.392,41.8743,0.095,0.0
416,1,71.2846,42.1318,0.0956,-1.743676,0.393395,0.04831,71.2846,42.1318,0.0956,0.0
417,1,71.176,42.389,0.0963,-1.751254,0.372441,0.049265,71.176,42.389,0.0963,0.0
418,1,71.0664,42.6456,0.0971,-1.751254,0.372441,0.049265,71.0664,42.6456,0.0971,0.0
419,1,70.9548,42.9017,0.098,-1.751254,0.372441,0.049265,70.9548,42.9017,0.098,0.0
420,1,70.8415,43.1575,0.099,-1.760494,0.348858,0.051448,70.8415,43.1575,0.099,0.0
421,1,70.7266,43.4133,0.1001,-1.760494,0.348858,0.051448,70.7266,43.4133,0.1001,0.0
422,1,70.6102,43.6692,0.1013,-1.760494,0.348858,0.051448,70.6102,43.6692,0.1013,0.0
423,1,70.4922,43.9249,0.1026,-1.763633,0.324605,0.048187,70.4922,43.9249,0.1026,0.0
424,1,70.3725,44.1803,0.1039,-1.763633,0.324605,0.048187,70.3725,44.1803,0.1039,0.0
425,1,70.251,44.4343,0.1054,-1.763633,0.324605,0.048187,70.251,44.4343,0.1054,0.0
426,1,70.1277,44.6871,0.1069,-1.770638,0.303871,0.049472,70.1277,44.6871,0.1069,0.0
427,1,70.0025,44.9385,0.1086,-1.770638,0.303871,0.049472,70.0025,44.9385,0.1086,0.0
428,1,69.8754,45.1898,0.1103,-1.770638,0.303871,0.049472,69.8754,45.1898,0.1103,0.0
429,1,69.7465,45.4408,0.1122,-1.774049,0.286086,0.048136,69.7465,45.4408,0.1122,0.0
430,1,69.6158,45.6913,0.1142,-1.774049,0.286086,0.048136,69.6158,45.6913,0.1142,0.0
431,1,69.4833,45.9413,0.1162,-1.774049,0.286086,0.048136,69.4833,45.9413,0.1162,0.0
432,1,69.3491,46.1906,0.1183,-1.779826,0.26824,0.050008,69.3491,46.1906,0.1183,0.0
433,1,69.2133,46.4392,0.1205,-1.779826,0.26824,0.050008,69.2133,46.4392,0.1205,0.0
434,1,69.0767,46.687,0.1228,-1.779826,0.26824,0.050008,69.0767,46.687,0.1228,0.0
435,1,68.9393,46.9338,0.1251,-1.783689,0.250221,0.049242,68.9393,46.9338,0.1251,0.0
436,1,68.801,47.1797,0.1275,-1.783689,0.250221,0.049242,68.801,47.1797,0.1275,0.0
437,1,68.6611,47.4257,0.1299,-1.783689,0.250221,0.049242,68.6611,47.4257,0.1299,0.0
438,1,68.5194,47.672,0.1323,-1.787847,0.228667,0.048604,68.5194,47.672,0.1323,0.0
439,1,68.3757,47.9188,0.1347,-1.787847,0.228667,0.048604,68.3757,47.9188,0.1347,0.0
440,1,68.2292,48.1651,0.1372,-1.787847,0.228667,0.048604,68.2292,48.1651,0.1372,0.0
441,1,68.0801,48.4109,0.1397,-1.793246,0.209255,0.049919,68.0801,48.4109,0.1397,0.0
442,1,67.9284,48.6562,0.1422,-1.793246,0.209255,0.049919,67.9284,48.6562,0.1422,0.0
443,1,67.775,48.8998,0.1447,-1.793246,0.209255,0.049919,67.775,48.8998,0.1447,0.0
444,1,67.6199,49.1416,0.1473,-1.794527,0.192492,0.048335,67.6199,49.1416,0.1473,0.0
445,1,67.463,49.3812,0.1499,-1.794527,0.192492,0.048335,67.463,49.3812,0.1499,0.0
446,1,67.3044,49.6198,0.1525,-1.794527,0.192492,0.048335,67.3044,49.6198,0.1525,0.0
447,1,67.1441,49.8573,0.1551,-1.798522,0.175541,0.049781,67.1441,49.8573,0.1551,0.0
448,1,66.9821,50.0937,0.1577,-1.798522,0.175541,0.049781,66.9821,50.0937,0.1577,0.0
449,1,66.8192,50.3302,0.1602,-1.798522,0.175541,0.049781,66.8192,50.3302,0.1602,0.0
450,1,66.6555,50.5664,0.1628,-1.799467,0.158371,0.047871,66.6555,50.5664,0.1628,0.0
451,1,66.4907,50.8024,0.1654,-1.799467,0.158371,0.047871,66.4907,50.8024,0.1654,0.0
452,1,66.3234,51.0369,0.1679,-1.799467,0.158371,0.047871,66.3234,51.0369,0.1679,0.0
453,1,66.1534,51.2701,0.1704,-1.802398,0.141701,0.048758,66.1534,51.2701,0.1704,0.0
454,1,65.9807,51.502,0.1729,-1.802398,0.141701,0.048758,65.9807,51.502,0.1729,0.0
455,1,65.8071,51.7339,0.1754,-1.802398,0.141701,0.048758,65.8071,51.7339,0.1754,0.0
456,1,65.6326,51.9655,0.1778,-1.803962,0.120233,0.048048,65.6326,51.9655,0.1778,0.0
457,1,65.4572,52.1968,0.1802,-1.803962,0.120233,0.048048,65.4572,52.1968,0.1802,0.0
458,1,65.2831,52.4227,0.1825,-1.803962,0.120233,0.048048,65.2831,52.4227,0.1825,0.0
459,1,65.1097,52.6436,0.1848,-1.804115,0.0994,0.046555,65.1097,52.6436,0.1848,0.0
460,1,64.9319,52.8654,0.187,-1.804115,0.0994,0.046555,64.9319,52.8654,0.187,0.0
461,1,64.7499,53.0886,0.1892,-1.804115,0.0994,0.046555,64.7499,53.0886,0.1892,0.0
462,1,64.5642,53.313,0.1914,-1.807115,0.079075,0.04939,64.5642,53.313,0.1914,0.0
463,1,64.3752,53.5381,0.1935,-1.807115,0.079075,0.04939,64.3752,53.5381,0.1935,0.0
464,1,64.1876,53.7602,0.1955,-1.807115,0.079075,0.04939,64.1876,53.7602,0.1955,0.0
465,1,64.0009,53.9796,0.1976,-1.806844,0.06134,0.04814,64.0009,53.9796,0.1976,0.0
466,1,63.8101,54.2007,0.1996,-1.806844,0.06134,0.04814,63.8101,54.2007,0.1996,0.0
467,1,63.6149,54.4219,0.2017,-1.806844,0.06134,0.04814,63.6149,54.4219,0.2017,0.0
468,1,63.4154,54.6428,0.2037,-1.806914,0.043717,0.047677,63.4154,54.6428,0.2037,0.0
469,1,63.2121,54.8631,0.2056,-1.806914,0.043717,0.047677,63.2121,54.8631,0.2056,0.0
470,1,63.0075,55.0822,0.2076,-1.806914,0.043717,0.047677,63.0075,55.0822,0.2076,0.0
471,1,62.8019,55.3003,0.2095,-1.807119,0.022671,0.048759,62.8019,55.3003,0.2095,0.0
472,1,62.5955,55.5174,0.2114,-1.807119,0.022671,0.048759,62.5955,55.5174,0.2114,0.0
473,1,62.3882,55.7326,0.2132,-1.807119,0.022671,0.048759,62.3882,55.7326,0.2132,0.0
474,1,62.18,55.9456,0.2151,-1.805983,0.00292,0.048306,62.18,55.9456,0.2151,0.0
475,1,61.9709,56.1565,0.2169,-1.805983,0.00292,0.048306,61.9709,56.1565,0.2169,0.0
476,1,61.7599,56.3664,0.2186,-1.805983,0.00292,0.048306,61.7599,56.3664,0.2186,0.0
477,1,61.5471,56.5754,0.2204,-1.803963,-0.01381,0.046732,61.5471,56.5754,0.2204,0.0
478,1,61.3328,56.7838,0.2221,-1.803963,-0.01381,0.046732,61.3328,56.7838,0.2221,0.0
479,1,61.1178,56.9904,0.2237,-1.803963,-0.01381,0.046732,61.1178,56.9904,0.2237,0.0
480,1,60.9021,57.1954,0.2253,-1.802366,-0.031429,0.045912,60.9021,57.1954,0.2253,0.0
481,1,60.6856,57.3988,0.2268,-1.802366,-0.031429,0.045912,60.6856,57.3988,0.2268,0.0
482,1,60.4685,57.6015,0.2282,-1.802366,-0.031429,0.045912,60.4685,57.6015,0.2282,0.0
483,1,60.2507,57.8033,0.2296,-1.799197,-0.050947,0.044431,60.2507,57.8033,0.2296,0.0
484,1,60.0324,58.0041,0.231,-1.799197,-0.050947,0.044431,60.0324,58.0041,0.231,0.0
485,1,59.8126,58.2027,0.2323,-1.799197,-0.050947,0.044431,59.8126,58.2027,0.2323,0.0
486,1,59.5915,58.3993,0.2335,-1.799413,-0.066262,0.047299,59.5915,58.3993,0.2335,0.0
487,1,59.3688,58.5938,0.2346,-1.799413,-0.066262,0.047299,59.3688,58.5938,0.2346,0.0
488,1,59.1445,58.7874,0.2358,-1.799413,-0.066262,0.047299,59.1445,58.7874,0.2358,0.0
489,1,58.9187,58.98,0.2368,-1.795161,-0.078441,0.043546,58.9187,58.98,0.2368,0.0
490,1,58.6913,59.1714,0.2379,-1.795161,-0.078441,0.043546,58.6913,59.1714,0.2379,0.0
491,1,58.4633,59.3607,0.2389,-1.795161,-0.078441,0.043546,58.4633,59.3607,0.2389,0.0
492,1,58.2347,59.5479,0.24,-1.793751,-0.093394,0.044924,58.2347,59.5479,0.24,0.0
493,1,58.0059,59.7331,0.241,-1.793751,-0.093394,0.044924,58.0059,59.7331,0.241,0.0
494,1,57.7768,59.9177,0.2419,-1.793751,-0.093394,0.044924,57.7768,59.9177,0.2419,0.0
495,1,57.5474,60.1015,0.2428,-1.790344,-0.108954,0.044273,57.5474,60.1015,0.2428,0.0
496,1,57.3176,60.2844,0.2437,-1.790344,-0.108954,0.044273,57.3176,60.2844,0.2437,0.0
497,1,57.0867,60.4666,0.2445,-1.790344,-0.108954,0.044273,57.0867,60.4666,0.2445,0.0
498,1,56.8546,60.648,0.2453,-1.790371,-0.125529,0.048689,56.8546,60.648,0.2453,0.0
499,1,56.6217,60.8287,0.2461,-1.790371,-0.125529,0.048689,56.6217,60.8287,0.2461,0.0
500,1,56.3916,61.0055,0.2469,-1.790371,-0.125529,0.048689,56.3916,61.0055,0.2469,0.0
501,1,56.1633,61.1787,0.2477,-1.786562,-0.13792,0.048068,56.1633,61.1787,0.2477,0.0
502,1,55.9304,61.3514,0.2485,-1.786562,-0.13792,0.048068,55.9304,61.3514,0.2485,0.0
503,1,55.6942,61.5246,0.2493,-1.786562,-0.13792,0.048068,55.6942,61.5246,0.2493,0.0
504,1,55.455,61.6981,0.2501,-1.785213,-0.152578,0.050661,55.455,61.6981,0.2501,0.0
505,1,55.2134,61.8718,0.251,-1.785213,-0.152578,0.050661,55.2134,61.8718,0.251,0.0
